Gene,logFC,P.Value,t,adj.P.Val,Significant
TMEM189,0.6052503666607141,1.880008116381632e-14,8.990030836141498,1.1379369881796745e-11,False
LOC399715,1.3035617321850657,1.920582719217436e-14,8.985747627907893,1.1389740538454763e-11,True
Q8WY88,0.8853680226996765,1.9527298304707354e-14,8.982417718308577,1.1389740538454763e-11,False
DDX28,-0.7105745056525965,2.1409167788034825e-14,-8.963959589494339,1.2264394690002807e-11,False
XLOC_014280,-1.1958230951607138,2.1833990037054597e-14,-8.960017313543606,1.2288322813837043e-11,True
RUNX3,1.1261404503571422,2.3521277247962545e-14,8.94508111585948,1.3009699553700662e-11,True
DHX34,0.6356158473474007,2.792312861851949e-14,8.910651433812669,1.4684819116100083e-11,False
XLOC_l2_015628,-1.0159263975681814,2.7223526643235474e-14,-8.915744565364605,1.4684819116100083e-11,True
LOC100652912,1.003227521306819,2.7473015055740913e-14,8.913913445343134,1.4684819116100083e-11,True
BAIAP2L2,-0.7672740211233773,2.859755940050259e-14,-8.905860723207242,1.4796930734969728e-11,False
SAP30BP,0.5061187954464295,3.3260869391935074e-14,8.875532942609174,1.6936645874496462e-11,False
LAMB1,-1.3504067119155856,4.0689129991449196e-14,-8.835048798983104,2.039542640821391e-11,True
SLC4A11,1.120422369313312,4.2189793111803496e-14,8.82777336191379,2.0822285585025478e-11,True
FAM167B,1.5963856682142854,4.417451157615049e-14,8.81853807621375,2.1471489869134966e-11,True
XLOC_l2_011798,-1.8314644886850653,4.7024806399141654e-14,-8.805974942302557,2.2515758049021855e-11,True
FCGBP,2.1617713106704555,5.0290752193475284e-14,8.79248196700895,2.3725401917157164e-11,True
NFE2L1,-0.4249903904707839,5.439878107344381e-14,-8.776700793336245,2.5291491258493872e-11,False
XLOC_l2_002351,0.8451518297759764,5.600703799335997e-14,8.770844385827798,2.5667225411814115e-11,False
PPP1R2,-1.1374512882987027,6.101828042881378e-14,-8.753616827610573,2.756994980501896e-11,True
C5AR1,1.4502510121818175,7.6783914276419e-14,8.707398954576608,3.421149958316002e-11,True
CCT6B,-1.6694776305860382,8.347716261682499e-14,-8.690584954720189,3.668421064038008e-11,True
USP11,-0.8303568282792213,8.99760989561213e-14,-8.675499572804345,3.900585479070772e-11,False
FAM149A,-0.5453153582386374,9.460383780599612e-14,-8.665406215760092,4.046521489088474e-11,False
IQSEC2,-0.5419738863798695,9.881042928196271e-14,-8.656649898789468,4.170840225480742e-11,False
LOC644189,-1.0786100252987012,1.0219980468839373e-13,-8.649861049155271,4.25788277195282e-11,True
C4B,1.4228153299285697,1.0456241436477195e-13,8.645260343046074,4.300464426694723e-11,True
NOXA1,-0.9813945448766237,1.1325370315762938e-13,-8.629184751596394,4.59896050290728e-11,False
H2AFV,0.6180163309253253,1.2537137984415416e-13,8.608714554108403,5.027392331750582e-11,False
FRMPD2,-2.4879056989139583,1.3041631494449666e-13,-8.600768370586925,5.0614652512282773e-11,True
ICA1,-1.1951061007678572,1.2908417591504829e-13,-8.602836408474307,5.0614652512282773e-11,True
HN1L,0.951275270254869,1.3253213251345864e-13,8.597526649225832,5.0614652512282773e-11,False
GLT25D1,0.5571840773603887,1.3138690195875408e-13,8.599274836585348,5.0614652512282773e-11,False
PAK6,-0.8085522252646093,1.355326725986071e-13,-8.593016831110605,5.1151625140744885e-11,False
ARMCX4,-0.9896332654025981,1.4782471482511558e-13,-8.575526099385625,5.211227309439239e-11,False
HIST1H2AC,1.1453888187597396,1.4621501091935232e-13,8.57773225089793,5.211227309439239e-11,True
MTCH2,-0.6448853199788953,1.4657486936272286e-13,-8.577236958369257,5.211227309439239e-11,False
PIAS2,-0.8135191438750002,1.4015369274185972e-13,-8.586262576248547,5.211227309439239e-11,False
C17orf96,-0.7472138234155832,1.4321891047397767e-13,-8.581903772892764,5.211227309439239e-11,False
SLAMF8,1.9497382045357146,1.4616623019805483e-13,8.577799483972068,5.211227309439239e-11,True
STEAP3,1.0265548246379872,1.723595840012231e-13,8.544578528505035,6.010103755173084e-11,True
CSRP2,0.7620693184545448,1.776585475525021e-13,8.538474211006577,6.128264737079858e-11,False
LOC728730,-0.86362743240909,1.8594726473601025e-13,-8.529280673892748,6.345944949714052e-11,False
PHB2,-0.4297885201412335,1.9341060909785833e-13,-8.521345714133853,6.531170884062417e-11,False
SNX31,1.6136030955584415,2.050921721258786e-13,8.509519095611672,6.782842146183696e-11,True
GEM,1.2779309346006507,2.0320183643703753e-13,8.511386623650262,6.782842146183696e-11,True
ACOT4,-1.2800122407678591,2.0837767960105886e-13,-8.506313697284401,6.82117955265507e-11,True
FXYD7,-0.8689069557467519,2.1327849253354033e-13,-8.501624821887052,6.841974040475974e-11,False
EFHB,-1.903902896733766,2.1141229041200282e-13,-8.503397530863472,6.841974040475974e-11,True
KLHDC9,-0.6670121363327954,2.1558289868710668e-13,-8.499457079336148,6.847425138497409e-11,False
VGF,-2.2185874341038954,2.188571865902839e-13,-8.496416380619841,6.883273084133634e-11,True
XLOC_006548,-2.3254919165178576,2.2635076885443047e-13,-8.489624695930774,7.049837538689446e-11,True
TSPO,0.7581398714935066,2.3866777400988425e-13,8.478934068478276,7.29186875260675e-11,False
SNORA8,-0.6347883186282441,2.375106866555053e-13,-8.47991467715672,7.29186875260675e-11,False
DHRS11,-1.0210955269594155,2.494474982928658e-13,-8.47001977577572,7.458474871596348e-11,True
C1orf56,0.5541052619983766,2.53420748442644e-13,8.466830649506678,7.458474871596348e-11,False
ZMIZ2,0.6810363368879901,2.4986824883754494e-13,8.469679672298051,7.458474871596348e-11,False
SERPINA3,2.2739664792629837,2.511977871614642e-13,8.468608712593378,7.458474871596348e-11,True
CTNNBIP1,-0.5711428949837671,2.597386970667304e-13,-8.461860793784865,7.574924910818828e-11,False
KDM5B,-0.3566749711688324,2.750019788966293e-13,-8.450334866384907,7.80713582566714e-11,False
MEX3A,0.9229423661737011,2.738626664382493e-13,8.451172911305502,7.80713582566714e-11,False
C19orf81,0.7048628296103878,2.702281063110873e-13,8.45386980694268,7.80713582566714e-11,False
CAMLG,-0.7673617978782463,2.849442437664482e-13,-8.443165169550731,8.018431000024262e-11,False
HOMER3,0.6632390098538963,3.055231278982036e-13,8.429085570898412,8.306086392351162e-11,False
TRIM8,0.5722913738636386,2.985877309064758e-13,8.43372211596054,8.306086392351162e-11,False
HEXA,-0.5567236508100635,3.0140338093774057e-13,-8.431826945158042,8.306086392351162e-11,False
HSD17B1,0.9573173199707785,3.0384695595791893e-13,8.43019646167084,8.306086392351162e-11,False
ANKRD16,-0.9206566641006511,3.1107466261434e-13,-8.425449167941062,8.385945526611788e-11,False
MACF1,0.7235518143506496,3.3141499899066876e-13,8.412657028506933,8.859827639683878e-11,False
COBL,0.55371340711039,3.3847865615306186e-13,8.408397070695932,8.973880404454731e-11,False
LOC283737,-1.7055846494025966,3.6023227947334113e-13,-8.395813638152646,9.364890732647589e-11,True
LOC728052,-0.8162727685795446,3.619845545038345e-13,-8.39483322719964,9.364890732647589e-11,False
NPM2,-1.016344900219158,3.579322659464767e-13,-8.397107751990589,9.364890732647589e-11,True
LETMD1,-0.7336732435779183,4.030485635246803e-13,-8.373118595477534,1.0261744379263288e-10,False
HSPB2,0.7259265417110381,4.018255078414156e-13,8.373732849918996,1.0261744379263288e-10,False
SPATA13,1.0714417692905815,4.1716321287695116e-13,8.366161241034556,1.0537477062277634e-10,True
SAP25,1.2289339961672088,4.341259212451303e-13,8.358103978575503,1.0880280901206079e-10,True
FAM181B,0.9095215966672043,4.377627853203934e-13,8.356417362759457,1.0886379963626527e-10,False
LOC100233156,1.4625281253636357,4.4217802507310765e-13,8.35438843878127,1.091159311103484e-10,True
DSE,0.9359739460941565,5.06430530721121e-13,8.326951275790988,1.230779653449512e-10,False
SARS2,-0.5839382752012989,5.039939530580664e-13,-8.327926820136192,1.230779653449512e-10,False
ZNF808,0.4268763358262966,5.61515468181499e-13,8.306062067563182,1.3539208840113715e-10,False
ZNF692,0.5888623975389606,5.655405188825554e-13,8.30461674115691,1.3539208840113715e-10,False
LPIN3,1.3906659076006491,6.476267022023432e-13,8.277184345059984,1.5389529338260127e-10,True
TCL1B,1.231509517602273,6.630294663646492e-13,8.272425448543975,1.5639695059542607e-10,True
ZSCAN1,-1.0518227238961035,6.83856689965078e-13,-8.266162841799808,1.6013228185459636e-10,True
USP21,0.6929058121980525,6.926717554237423e-13,8.263569250527286,1.6102108633328733e-10,False
REPS1,-0.5449669955665595,7.249962210947548e-13,-8.254332171955243,1.6732286886848727e-10,False
C19orf25,0.6245421002548701,8.615987482873613e-13,8.219357726836993,1.9742919889327537e-10,False
POLD1,0.7441844805827911,8.834554301485655e-13,8.214280295086835,2.010017744621701e-10,False
XLOC_000604,1.3453850226542219,9.331530030093037e-13,8.20318610361068,2.1081372067984834e-10,True
LOC100289495,-0.8590952141152588,9.573168338743658e-13,-8.19800286371297,2.1476030790692066e-10,False
FAM122C,-0.8968452258847401,9.938853299970854e-13,-8.190401505036972,2.2141556518268402e-10,False
C4orf49,0.584151206722404,1.1275306494842916e-12,8.164810906862593,2.494564361065936e-10,False
NUBP1,0.3362685025422074,1.1525517844177748e-12,8.16035762441096,2.5301696040920017e-10,False
LAMB2P1,-0.5692032742629856,1.1593981664636042e-12,-8.159155872346885,2.5301696040920017e-10,False
CLIP3,-0.7827103621266254,1.2002026772381096e-12,-8.152136801096654,2.6015203976890917e-10,False
MSTO1,-0.7091843560081159,1.2418452821301237e-12,-8.145214451819538,2.673717896022441e-10,False
POLR2H,0.3796859730746771,1.2522728541936364e-12,8.143517246894056,2.6781942108354566e-10,False
SLX4,-0.5182843791818188,1.2719370793835193e-12,-8.14035462595096,2.7020259895346687e-10,False
C14orf132,-0.649905876022725,1.2882772733957356e-12,-8.137763436464565,2.7020259895346687e-10,False
MYO10,1.0565348398035725,1.2886844650835545e-12,8.137699283744512,2.7020259895346687e-10,True
PCYOX1L,-0.8891388027532461,1.3048523496132862e-12,-8.13516822608957,2.7181599594541703e-10,False
LINC00087,-0.8613399124026007,1.4011153239552658e-12,-8.120716119500605,2.899856747902253e-10,False
RBM14-RBM4,0.660566666590908,1.4217594483497687e-12,8.11774581009002,2.9237207117346526e-10,False
XLOC_010585,-1.7345240131737008,1.495175763139158e-12,-8.107519803517519,3.0551107313059993e-10,True
PPFIBP2,0.7299218349675334,1.6244181247871601e-12,8.090676513590909,3.2981856609602597e-10,False
KIAA1644,-1.0928874022435071,1.7056356327788235e-12,-8.080761834466498,3.4413076163235636e-10,True
NUDT3,0.686260310595781,1.75107090324127e-12,8.075418402688815,3.510897160998746e-10,False
ZNF652,0.9090719190600627,1.7963060256512672e-12,8.070233918560064,3.5792234349622767e-10,False
EPB41L4B,-1.3386070799853895,1.9208331214985616e-12,-8.056606326214993,3.780388131145635e-10,True
LOC100507507,0.6036551577224021,1.918498151839815e-12,8.056853663803148,3.780388131145635e-10,False
MECR,-0.781831559595779,2.0164533137771918e-12,-8.046726477640988,3.944379408900751e-10,False
ANAPC16,0.6370838696834413,2.0906673677260565e-12,8.03937473893071,4.0647641913122363e-10,False
LINC00263,0.8662197852337661,2.1920878192325363e-12,8.029737362840741,4.2362757374084196e-10,False
CRH,-2.83751736966234,2.32365115290536e-12,-8.01787673166678,4.437067201500235e-10,True
KCNJ2,0.6916852881185047,2.321450708698219e-12,8.018069550957147,4.437067201500235e-10,False
COPS7A,-0.849586281087662,2.3616931003485124e-12,-8.014571643062029,4.465929954135481e-10,False
LOC100131096,1.335837236001626,2.366608766218927e-12,8.014148440993878,4.465929954135481e-10,True
OPA1,-0.8438195052938298,2.396940246548541e-12,-8.01155632760848,4.4967159713027606e-10,False
XLOC_011095,-1.8654299197581174,2.4539734844953374e-12,-8.00676952333793,4.5769458943378156e-10,True
RHOJ,1.024872434251625,2.490637676119382e-12,8.003750424600735,4.618477263000565e-10,True
C16orf5,0.9460255959902586,2.579655390553945e-12,7.996600567665852,4.756054306262675e-10,False
SAMD12,-0.8048744840308437,2.6785994529574696e-12,-7.988936103010353,4.891663503897967e-10,False
MRPL15,-0.7310547589025962,2.696027199971002e-12,-7.987615350514305,4.891663503897967e-10,False
SHANK2,-0.8437702394691584,2.6989539906170203e-12,-7.987394378947641,4.891663503897967e-10,False
CKLF,0.4744964328863617,2.7462699326913646e-12,7.983854764120639,4.949457271951628e-10,False
INPP5D,0.9088041621298704,2.7792414579559316e-12,7.981423933080683,4.980897540291971e-10,False
EIF3K,-0.540767477012988,2.7951803346338394e-12,-7.980259109741968,4.981632507502976e-10,False
ZNF850,1.0174011604139608,2.85133763269577e-12,7.97620713359878,5.053641505904989e-10,True
EPHB4,1.7909260121688337,3.136626255456166e-12,7.956776840305446,5.424952101269514e-10,True
C9orf9,-0.6462818502029215,3.137963253432386e-12,-7.956689986410112,5.424952101269514e-10,False
TCEAL4,-0.637037490081168,3.1179877282804755e-12,-7.957991486004933,5.424952101269514e-10,False
TM7SF2,-0.8214002651136374,3.1255426501403343e-12,-7.957498274104564,5.424952101269514e-10,False
CCDC88B,0.9696301327386365,3.1453899340278356e-12,7.956208204787358,5.424952101269514e-10,False
CCDC102A,1.1229834041022722,3.364544217925346e-12,7.942478640798895,5.771902594173535e-10,True
KIF1C,0.9215678278733765,3.4248379543718723e-12,7.938857366067464,5.844085190226046e-10,False
ASS1,-0.6429875601623376,3.5932327207033848e-12,-7.929069872888225,6.058193872926956e-10,False
CEACAM1,0.7913818344675319,3.606967050277583e-12,7.928291844638567,6.058193872926956e-10,False
ALKBH6,-1.0193909043230507,3.583036138257306e-12,-7.929649409807007,6.058193872926956e-10,True
MGRN1,-0.4848956895129888,3.6373537387285415e-12,-7.926580911318663,6.061686723568e-10,False
MPPED2,-0.6030106163961015,3.646837710874763e-12,-7.92604982435159,6.061686723568e-10,False
CECR6,-0.8195155630340913,3.75045875969948e-12,-7.920335138707125,6.138505969957108e-10,False
IMP4,-0.5894448148522731,3.724447676097939e-12,-7.921754738048975,6.138505969957108e-10,False
MMAB,-0.5643441637256501,3.733318429949397e-12,-7.921269495970747,6.138505969957108e-10,False
LINC00461,-0.6426306427077932,4.038017993418467e-12,-7.9052631717272535,6.575615087759615e-10,False
CDK16,-0.46241494733766153,4.196398578728453e-12,-7.897411880674677,6.799013454828726e-10,False
ARMCX3-AS1,1.0810438226217531,4.371844039762266e-12,7.889051703109547,7.012437839778675e-10,True
CGN,0.5901811577532472,4.369804933495251e-12,7.889146937747511,7.012437839778675e-10,False
HIVEP1,-0.5893495338327925,4.474463649077185e-12,-7.884315154028765,7.108669270864651e-10,False
SETD8,0.6617207724366878,4.476157084522006e-12,7.8842379010049655,7.108669270864651e-10,False
TMC8,1.0017702783636357,4.6281207791631406e-12,7.877421240848746,7.313798748549436e-10,True
PRPF38B,0.5704475251185066,4.718591241606315e-12,7.873467971638778,7.420216030918166e-10,False
EFR3B,-0.649638590194801,4.89187509734317e-12,-7.866102226041895,7.649195087963894e-10,False
YTHDC2,-0.44989613150649355,4.911889613842152e-12,-7.865268250646591,7.649195087963894e-10,False
TNFAIP3,0.8949681872987005,5.000371765390217e-12,7.861621389648159,7.725525804203917e-10,False
C14orf79,-1.2256890140373384,5.009069099982589e-12,-7.861266394045769,7.725525804203917e-10,True
GRK6,-0.7541208010649356,5.160421267014741e-12,-7.855185000563715,7.920876279704923e-10,False
TMEM223,-0.40803529097077806,5.19585789674294e-12,-7.853786789363837,7.937291491786358e-10,False
ZNF441,-0.6701641292353901,5.386888737450381e-12,-7.846409059191265,8.190113303194703e-10,False
PEX19,-0.34330583243344215,5.50627771154414e-12,-7.841929212607706,8.332140989921509e-10,False
TASP1,-1.0098233146006503,5.5929762552516575e-12,-7.83873616910508,8.423599918707661e-10,True
LRRC20,-0.6487480166720818,5.923839971036873e-12,-7.826987274771602,8.880223657516958e-10,False
SQRDL,0.8120291078490229,5.982934391517433e-12,7.824957754808825,8.927094664180431e-10,False
LOC100506791,-1.1363461818133125,6.030795581649401e-12,-7.823328587244639,8.956848252745962e-10,True
XLOC_003474,-1.5814044174350652,6.216324248727033e-12,-7.817132580371187,9.189847092127337e-10,True
SURF2,-0.36824333109902874,6.513703931830881e-12,-7.80757493202458,9.585303767574984e-10,False
RASAL3,1.0878988550762996,6.822465987872519e-12,7.798100175678366,9.99382232378769e-10,True
LOC100506075,0.8714395720081161,6.86145689340242e-12,7.796934139811579,1.000525168819771e-09,False
LOC150622,0.932509942874999,6.947300593564808e-12,7.794390014055241,1.0084588372921224e-09,False
C12orf54,-0.859218338681818,7.212467359309616e-12,-7.786724325641232,1.042234022011948e-09,False
ITPA,-0.5319336719545458,7.815153228446545e-12,-7.770295383658589,1.1242606079307854e-09,False
LOC100630918,-0.7464562457191564,7.95503429227028e-12,-7.766662719869077,1.1392745540001366e-09,False
ANAPC13,-0.3937680949334439,8.085525948638379e-12,-7.763330719799064,1.1528163219214185e-09,False
MAFF,1.4057423065730523,8.12892265623398e-12,7.76223445967015,1.1538753929733897e-09,True
UTP11L,-0.48237224483279384,8.281320704910731e-12,-7.758430258884833,1.1703293753900277e-09,False
CACNB2,-0.7476803061769495,8.572403869398247e-12,-7.751353823206072,1.2061522637293675e-09,False
RBM4B,0.5567219211590899,8.670972673806374e-12,7.749011605152326,1.2146934645227446e-09,False
TTC15,-0.6511595176590905,8.778294293399346e-12,-7.746491320951652,1.2243812214445697e-09,False
HIST1H2AH,1.4685904256980518,8.933860963567434e-12,7.742891951910885,1.2353373263415657e-09,True
EVI2B,1.1777948190649346,8.911633263447885e-12,7.7434024033801805,1.2353373263415657e-09,True
CARD6,0.9810247080292198,9.069419063730516e-12,7.739805982790153,1.2486994144398068e-09,False
C19orf44,0.5025177330681814,9.132712227232379e-12,7.738380793588833,1.2520402061949347e-09,False
XLOC_013274,0.6515819281071424,9.205671100577702e-12,7.736750095078522,1.256672037900139e-09,False
SMCR6,0.662144722313311,9.446419325997792e-12,7.731458884037308,1.2840725931271574e-09,False
SCG3,-0.970674410024353,9.52135889147418e-12,-7.729839188317166,1.288798283706716e-09,False
XLOC_012170,-1.0673183277564942,9.781365615597793e-12,-7.72431623614122,1.3184294493629293e-09,True
HNRNPH3,0.4209470039253258,1.0017064824344413e-11,7.719434333405073,1.3445499563387817e-09,False
CD163,1.9888508053003218,1.0129183664091108e-11,7.717152031574642,1.3483162321329575e-09,True
LSM14A,0.4639556035405832,1.01175572244789e-11,7.717387530070449,1.3483162321329575e-09,False
SPG7,-0.5888128324983786,1.0210500411442784e-11,-7.715512401592492,1.3535241867730766e-09,False
PIGL,-0.7311897903620146,1.044841083047696e-11,-7.710788821706434,1.3793622199246948e-09,False
ZNF646,0.4606374109772702,1.0667017759645938e-11,7.706541846941079,1.4024505316780396e-09,False
RNASEH2C,0.5203814473538948,1.0719312123092002e-11,7.705538730466407,1.4035736037093528e-09,False
SPR,0.8523546111818181,1.0996159729383113e-11,7.700307971809131,1.4292164495005056e-09,False
EXTL1,-0.7687887321379883,1.100425383499454e-11,-7.700157019296721,1.4292164495005056e-09,False
CDK2AP2,0.530876865340911,1.1225801036668673e-11,7.696067538242397,1.4521116824852057e-09,False
RHOBTB2,-0.565186032876623,1.1448160986363121e-11,-7.692042958018289,1.474927728684855e-09,False
SERPINH1,1.3603362285941571,1.1620219593308435e-11,7.688981783211732,1.4911065782133384e-09,True
DTYMK,0.48282019383117003,1.1727479157011304e-11,7.687096198495978,1.4988746269200103e-09,False
PLOD1,0.6260081644821414,1.1792613953757775e-11,7.685959501528655,1.5012184747482118e-09,False
SERHL2,0.7447087170974029,1.208922514682411e-11,7.680860913349544,1.5328946352178553e-09,False
TBL1X,1.0840175140535706,1.2854260601589773e-11,7.668263611209248,1.623482992515748e-09,True
NUPR1,1.1789756215357148,1.3024508257782256e-11,7.665561797508269,1.6385342153319796e-09,True
ZNF326,0.49849032704220875,1.3428677831834385e-11,7.659285740638863,1.6827811908017464e-09,False
LEPREL1,0.6458323135097395,1.3545123486027597e-11,7.657512362071376,1.6907687215243787e-09,False
MET,-1.8115982298409108,1.3650284389957876e-11,-7.655923817048358,1.697291175309491e-09,True
PPP1R18,0.8823953936574664,1.43622125405559e-11,7.645479214848218,1.7789180629383525e-09,False
PNMA5,-1.1638582933051929,1.4577168157256954e-11,-7.64242663920573,1.798598286480012e-09,True
FBXL19-AS1,0.8913045983555197,1.4803440673883694e-11,7.639261318518265,1.8195186851271604e-09,False
LOC100505797,-0.638468563741883,1.5437251758975093e-11,-7.630644550690977,1.8901795283508434e-09,False
LRRK2,-0.7338541730649331,1.557682154147826e-11,-7.6287943678013415,1.900016863310352e-09,False
PEX16,-0.4580596171590905,1.6108933630802017e-11,-7.621888554653718,1.957479510894427e-09,False
GARNL3,-0.9456477923003259,1.621624888202137e-11,-7.620523312142171,1.9630840156047e-09,False
SMEK1,0.577414827337666,1.658740391840351e-11,7.615869830847647,1.9855370063521813e-09,False
GLMN,-0.9341943139935074,1.6574208489099973e-11,-7.6160334910121215,1.9855370063521813e-09,False
SERTAD1,0.8817833119058456,1.6552889000771793e-11,7.616298186036476,1.9855370063521813e-09,False
PAPOLA,0.9409365405519488,1.7130273102167946e-11,7.609246540880277,2.0391893755411524e-09,False
LOC100507204,-0.8940570945714299,1.7162753472447356e-11,-7.6088569048380466,2.0391893755411524e-09,False
VSIG4,1.5588131902548703,1.7232778233146865e-11,7.608019371783107,2.0399539694441014e-09,True
HIST1H2AK,1.0879170938506473,1.738853418512317e-11,7.6061685135697,2.050824178892468e-09,True
GFAP,1.2886696703246763,1.7795355455305506e-11,7.6014108803376175,2.09111722712894e-09,True
KRBOX1,-1.014341453441559,1.7992245168717342e-11,-7.59914700718312,2.1065373175636947e-09,True
SART1,0.7519669332792223,1.82647880383992e-11,7.5960535595808025,2.1306705464430773e-09,False
LRRTM4,-1.033163561069804,1.8572100486915238e-11,-7.592620022497246,2.1586702305081188e-09,True
ITPKB,1.1348358917662331,1.864199270219029e-11,7.591847014979949,2.1589715735966225e-09,True
BFSP1,-1.1460867119123384,1.8800507590783797e-11,-7.590104461751377,2.169497422706274e-09,True
C20orf195,1.1734732991590917,1.9162766315726066e-11,7.586176351797034,2.20337470755732e-09,True
KCNF1,-1.072309436204546,1.9299675613035954e-11,-7.584710977931766,2.2111914059506907e-09,True
C5orf55,-1.0862907265990271,2.0105374885233787e-11,-7.576291271500617,2.2871646323343967e-09,True
DFFA,0.5343248831347385,2.0078015832146208e-11,7.576571636220474,2.2871646323343967e-09,False
C1QC,1.2893496836672078,2.023350801258743e-11,7.574983239735424,2.2936075513915365e-09,True
CIRH1A,-0.5241151121558421,2.0505027397176875e-11,-7.572238457853583,2.3162016862726557e-09,False
STAB1,1.1157956706168832,2.1604562761859974e-11,7.561480690393696,2.4318399066683088e-09,True
FSTL4,-0.8504755688441552,2.1801407033488794e-11,-7.5596123531712545,2.445416565154967e-09,False
ZC3H12C,0.7236537053133123,2.2373640586594524e-11,7.554274734697262,2.500858501804712e-09,False
WDR86,-1.1698389160405824,2.2637215887732085e-11,-7.551861658469754,2.5215343252723792e-09,True
DOPEY1,-1.0555095259285716,2.2817789560174606e-11,-7.550224537717984,2.5328535954685167e-09,True
KIAA0317,-0.5926533752727261,2.3733292047987696e-11,-7.5421176014992986,2.625393134136018e-09,False
HIBCH,0.45772433002922064,2.3857561141475033e-11,7.541041202453832,2.6300706577955982e-09,False
CCBL2,-0.5646746313831157,2.4019841769086507e-11,-7.5396439107371584,2.6388922053160793e-09,False
SNX4,-0.6126111761915585,2.4846985862833245e-11,-7.532664571214781,2.7204001671912354e-09,False
TNFRSF10B,1.0535501740584419,2.5016148669620152e-11,7.531265662392208,2.7204001671912354e-09,True
DDN,-0.8259072513977266,2.4964657261534816e-11,-7.531690478227727,2.7204001671912354e-09,False
FLJ10661,-0.8623365069301938,2.5197128314251912e-11,-7.529779401602229,2.730823906490545e-09,False
SIPA1,0.8294848518084406,2.5339137805348517e-11,7.528620583518966,2.73696815082687e-09,False
METRNL,0.6648254672045457,2.5799173185798926e-11,7.524910450234431,2.7773069657732536e-09,False
XLOC_013275,-1.369288759516234,2.627491277009983e-11,-7.521142167329498,2.8118895549556074e-09,True
RPS6KA1,0.6906711568311694,2.6295725264547453e-11,7.520978865343964,2.8118895549556074e-09,False
LOC100507588,-1.0570871555746786,2.672095974717893e-11,-7.517670149647753,2.847868400961794e-09,True
ZNF200,-0.5782376921704548,2.7069488427660556e-11,-7.514997053901852,2.8565433840768117e-09,False
LINC00473,-1.6891656176412342,2.69722690454035e-11,-7.515739238843208,2.8565433840768117e-09,True
XLOC_l2_010636,1.2942411606168847,2.7012798728384847e-11,7.515429507641996,2.8565433840768117e-09,True
ATP5D,-0.5609971803230511,2.7345634487250382e-11,-7.51290327583657,2.8762228011507946e-09,False
IKZF1,1.0979341697808458,2.756088656401651e-11,7.511285721988156,2.889389676384476e-09,True
RAD23B,-0.7262950318344146,2.833892519447701e-11,-7.505541880118244,2.961279219018966e-09,False
EGR4,-1.0615651175178566,2.8682072360039175e-11,-7.503058226459013,2.9874054587988855e-09,True
XLOC_l2_001800,-1.2322286296314928,2.8855484759974047e-11,-7.501814296543955,2.9957409420710922e-09,True
ARMCX5,-1.0054173642142876,2.9161134772702854e-11,-7.499639766242189,3.0177071080913147e-09,True
CD44,1.4689076882629877,2.9482207273718665e-11,7.497379764309983,3.0411228596170247e-09,True
HSPA1A,1.4149571826461074,3.0184391677219024e-11,7.492521185259304,3.103574631426879e-09,True
PDE2A,-0.5265955088798684,3.211240544058567e-11,-7.479736941929901,3.2844774517342274e-09,False
LIPA,0.5381382611103884,3.2148563586176666e-11,7.479504539002886,3.2844774517342274e-09,False
MGST2,0.40520069891558386,3.301511457400679e-11,7.474011193943796,3.3474424209311305e-09,False
RUNDC1,-0.8518894110941551,3.2889479558533816e-11,-7.474798695195427,3.3474424209311305e-09,False
RNF165,-1.258134068777597,3.307790671556011e-11,-7.473618717299873,3.3474424209311305e-09,True
HEBP2,0.8341572273603894,3.331046866052119e-11,7.472171528158456,3.3603768384576096e-09,False
C17orf102,-1.8629142376282477,3.362829864384147e-11,-7.470209879291039,3.3777868452054114e-09,True
SYNPO,-0.5024931000162365,3.369363436613877e-11,-7.469808909441135,3.3777868452054114e-09,False
DTD1,-0.5541060195665573,3.418450018359277e-11,-7.466820901314009,3.3913465736284167e-09,False
TOMM40,-0.37130222042207883,3.425953927314866e-11,-7.466367881033812,3.3913465736284167e-09,False
LILRB1,1.1621660490957817,3.39374226702621e-11,7.468319550649564,3.3913465736284167e-09,True
GRM3,-0.588334894814933,3.413239452403598e-11,-7.46713605108672,3.3913465736284167e-09,False
ZFYVE20,-0.43570504062824433,3.435746996350485e-11,-7.465778141525381,3.3913465736284167e-09,False
LOC100653296,0.7039053143279226,3.479272458668027e-11,7.463177076993079,3.423774861167801e-09,False
PDLIM4,1.3106909879983775,3.5132762434041756e-11,7.461167414415494,3.4466636663121085e-09,True
DLD,-0.7078093204691571,3.5361250449609756e-11,-7.459827847674822,3.4585027878764667e-09,False
VPS4B,-0.43629196252759783,3.573572573632838e-11,-7.45765087698944,3.4845048073599222e-09,False
FARSB,-0.5684098941331204,3.6935923992763265e-11,-7.450823280235067,3.590619520266199e-09,False
NT5M,-0.37252850454545516,3.7106079143344164e-11,-7.449873193216482,3.596262897034685e-09,False
FLJ31104,-1.247206752214285,3.7222914844016146e-11,-7.449223325832791,3.596720205409753e-09,True
RRBP1,1.0044369813912333,3.7440017951465914e-11,7.448021109892314,3.6068341618108906e-09,True
LOC100132006,0.6036954180129888,3.7578915685052664e-11,7.4472555854578975,3.609376093342783e-09,False
C1orf144,0.6985116445844142,3.7898111119737335e-11,7.445506960402775,3.6288720395089894e-09,False
XLOC_007776,1.167890647946428,3.8008136074657745e-11,7.444907607019078,3.6288720395089894e-09,True
