Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Protein Localization To Nucleus (GO:0034504),1/122,0.5001057959342823,0.5410897043514439,0,0,1.458530106257379,1.0106674504489666,GBP2
GO_Biological_Process_2023,Gene Expression (GO:0010467),2/296,0.500298019322732,0.5410897043514439,0,0,1.2007722007722008,0.8315963720336428,RBM3;ANGPT2
GO_Biological_Process_2023,Modulation Of Chemical Synaptic Transmission (GO:0050804),1/123,0.502947526074319,0.5426539097117653,0,0,1.4465017564402811,0.9941364466748858,NMU
GO_Biological_Process_2023,Regulation Of Cell Motility (GO:2000145),1/123,0.502947526074319,0.5426539097117653,0,0,1.4465017564402811,0.9941364466748858,SST
GO_Biological_Process_2023,Regulation Of Cell Cycle (GO:0051726),2/298,0.5038763114546124,0.5430064909582561,0,0,1.192537131726321,0.81739411335442,BEX1;NUPR1
GO_Biological_Process_2023,Negative Regulation Of Growth (GO:0045926),1/124,0.5057732439956629,0.5431041262905809,0,0,1.4346689895470384,0.9779662830536217,HSPA1A
GO_Biological_Process_2023,Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167),1/124,0.5057732439956629,0.5431041262905809,0,0,1.4346689895470384,0.9779662830536217,BDNF
GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),1/124,0.5057732439956629,0.5431041262905809,0,0,1.4346689895470384,0.9779662830536217,PPEF1
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),1/125,0.5085830392566799,0.5448241109376785,0,0,1.4230270737327189,0.9621467053220308,CHI3L1
GO_Biological_Process_2023,Negative Regulation Of Cell Growth (GO:0030308),1/125,0.5085830392566799,0.5448241109376785,0,0,1.4230270737327189,0.9621467053220308,HSPA1A
GO_Biological_Process_2023,Cellular Response To Starvation (GO:0009267),1/126,0.5113770005783984,0.5471673244622959,0,0,1.4115714285714285,0.9466678244528588,CARTPT
GO_Biological_Process_2023,Regulation Of Tumor Necrosis Factor Production (GO:0032680),1/127,0.5141552165788452,0.54883787615872,0,0,1.400297619047619,0.9315200990097762,TLR2
GO_Biological_Process_2023,Regulation Of Anatomical Structure Morphogenesis (GO:0022603),1/127,0.5141552165788452,0.54883787615872,0,0,1.400297619047619,0.9315200990097762,PAK3
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),1/130,0.5223962692062553,0.5569756912813738,0,0,1.3675249169435215,0.887973371665049,USP9Y
GO_Biological_Process_2023,Circulatory System Development (GO:0072359),1/132,0.5278131767462139,0.5620867596518121,0,0,1.3465103598691386,0.8604374762180163,FGF12
GO_Biological_Process_2023,Supramolecular Fiber Organization (GO:0097435),2/316,0.5353358084189552,0.568604417816866,0,0,1.1231422505307855,0.701807845636517,STMN2;NEFL
